InvoiceID,product_id,quantity,price,line_total
579133,3449,3,2.08,6.24
579133,3542,2,3.75,7.5
579133,3121,3,1.45,4.35
579134,2016,10,1.65,16.5
579134,2020,10,1.65,16.5
579134,1236,12,2.95,35.400000000000006
579134,1238,12,2.95,35.400000000000006
579134,1246,8,3.75,30.0
579134,1247,8,3.75,30.0
579134,2448,12,0.85,10.2
579134,2449,12,0.85,10.2
579134,2450,12,0.85,10.2
579134,2452,12,0.85,10.2
579134,2017,20,1.65,33.0
579134,2026,10,1.65,16.5
579134,2025,10,1.65,16.5
579134,2013,20,1.65,33.0
579134,2011,20,1.65,33.0
579134,2012,20,1.65,33.0
579134,2010,20,1.65,33.0
579134,2023,20,1.65,33.0
579134,2018,20,1.65,33.0
579134,217,12,0.83,9.959999999999999
579134,3348,25,0.42,10.5
579134,3983,25,0.42,10.5
579135,3732,1,8.25,8.25
579135,2212,10,0.29,2.9
579135,3106,4,1.45,5.8
579135,1782,10,1.25,12.5
579135,3369,3,0.42,1.26
579135,3383,8,0.42,3.36
579135,3134,4,1.25,5.0
579135,1904,2,1.25,2.5
579135,216,4,0.42,1.68
579135,208,4,0.21,0.84
579135,216,1,0.42,0.42
579135,2214,2,2.1,4.2
579135,2184,3,0.39,1.17
579135,2678,2,2.1,4.2
579135,1440,1,2.55,2.55
579135,1878,1,2.55,2.55
579135,2184,2,0.39,0.78
579135,3595,6,0.39,2.34
579135,2184,4,0.39,1.56
579135,2183,3,0.39,1.17
579135,1904,12,1.25,15.0
579135,127,12,0.65,7.800000000000001
579135,3134,2,1.25,2.5
579135,3323,2,0.83,1.66
579135,778,6,1.25,7.5
579135,827,12,1.25,15.0
579135,12,2,0.85,1.7
579135,13,2,0.85,1.7
579135,13,2,0.85,1.7
579135,12,2,0.85,1.7
579135,1812,24,1.65,39.599999999999994
579135,2769,6,1.25,7.5
579135,3546,2,1.95,3.9
579135,3944,2,4.95,9.9
579135,2023,3,1.65,4.949999999999999
579135,2526,1,1.25,1.25
579135,2542,3,1.25,3.75
579135,3407,3,1.65,4.949999999999999
579135,2699,20,0.85,17.0
579135,1726,1,4.95,4.95
579135,1727,1,4.95,4.95
579135,2004,1,5.95,5.95
579135,1728,1,4.95,4.95
579135,3040,1,4.95,4.95
579135,746,1,4.95,4.95
579135,1729,1,4.25,4.25
579135,746,1,4.95,4.95
579135,1496,6,3.75,22.5
579135,1677,6,0.85,5.1
579135,3407,3,1.65,4.949999999999999
579135,2924,2,0.95,1.9
579136,639,12,3.75,45.0
579136,2864,12,1.95,23.4
579136,3544,24,1.25,30.0
579136,1794,12,1.45,17.4
579136,1925,6,2.1,12.600000000000001
579136,3088,4,4.15,16.6
579136,2420,2,6.65,13.3
579136,4012,12,1.69,20.28
579136,3912,4,12.75,51.0
579136,1666,12,1.65,19.799999999999997
579136,2876,1,12.75,12.75
579136,3195,4,3.75,15.0
579136,3919,4,9.95,39.8
579137,272,1,15.0,15.0
579138,3915,192,0.29,55.67999999999999
579138,3922,120,0.29,34.8
579138,2128,4,3.75,15.0
579138,809,12,1.45,17.4
579138,971,12,1.65,19.799999999999997
579138,3892,6,2.1,12.600000000000001
579138,3170,12,1.25,15.0
579138,2664,48,0.42,20.16
579138,4021,12,1.25,15.0
579138,8,24,0.65,15.600000000000001
579138,9,24,0.65,15.600000000000001
579138,3053,24,0.65,15.600000000000001
579138,3051,24,0.65,15.600000000000001
579138,2839,6,2.55,15.299999999999999
579138,1253,24,1.25,30.0
579139,1598,192,1.49,286.08
579141,2920,1,1.65,1.65
579141,2172,2,1.25,2.5
579141,2181,1,1.25,1.25
579141,3602,1,1.25,1.25
579141,2867,1,1.65,1.65
579141,2762,1,2.08,2.08
579141,2498,1,1.45,1.45
579141,3730,2,1.25,2.5
579141,927,2,5.95,11.9
579141,510,1,5.95,5.95
579141,527,1,2.49,2.49
579141,2009,1,0.85,0.85
579141,2389,1,0.85,0.85
579141,3520,1,0.85,0.85
579141,2324,1,0.39,0.39
579141,2333,1,0.39,0.39
579141,2328,1,0.39,0.39
579141,2674,1,1.25,1.25
579141,718,1,4.15,4.15
579141,1431,1,2.89,2.89
579141,3408,1,3.75,3.75
579141,3183,1,1.25,1.25
579141,753,1,2.1,2.1
579141,755,2,1.45,2.9
579141,754,2,2.1,4.2
579141,711,2,1.95,3.9
579141,3128,2,1.45,2.9
579141,943,1,2.55,2.55
579141,2172,2,1.25,2.5
579141,1647,1,1.25,1.25
579141,2181,1,1.25,1.25
579141,141,1,1.25,1.25
579141,3408,1,3.75,3.75
579141,527,1,2.49,2.49
579141,2920,1,1.65,1.65
579141,3730,1,1.25,1.25
579141,1643,3,0.42,1.26
579141,1763,3,0.19,0.5700000000000001
579141,962,3,0.85,2.55
579141,1640,3,0.19,0.5700000000000001
579141,1104,3,0.19,0.5700000000000001
579141,2699,3,0.85,2.55
579141,725,2,8.5,17.0
579141,2701,3,2.1,6.300000000000001
579141,2702,3,2.1,6.300000000000001
579141,3919,1,9.95,9.95
579141,2762,7,2.08,14.56
579141,3272,3,0.85,2.55
579141,3108,1,2.95,2.95
579141,1216,12,0.39,4.68
579141,2952,1,1.25,1.25
579141,2953,1,1.25,1.25
579141,2452,2,0.85,1.7
579141,90,2,0.83,1.66
579141,2828,3,1.25,3.75
579141,3603,1,1.65,1.65
579141,8,1,0.65,0.65
579141,674,4,1.25,5.0
579141,2833,4,0.85,3.4
579141,2897,3,1.25,3.75
579141,2702,1,2.1,2.1
579141,2670,1,1.65,1.65
579141,2667,1,1.65,1.65
579141,2859,1,7.95,7.95
579141,1431,1,2.89,2.89
579141,3935,2,1.65,3.3
579141,2408,1,2.95,2.95
579141,3271,3,0.65,1.9500000000000002
579141,3082,1,3.75,3.75
579141,2867,6,1.65,9.899999999999999
579141,1204,6,1.95,11.7
579141,1647,14,1.25,17.5
579141,2898,12,0.85,10.2
579141,2397,1,1.45,1.45
579141,1847,1,12.75,12.75
579141,2772,1,2.95,2.95
579142,777,3,0.85,2.55
579142,776,3,0.85,2.55
579142,2922,3,0.85,2.55
579142,1058,1,8.25,8.25
579142,2391,1,1.45,1.45
579142,125,1,5.95,5.95
579142,1214,1,3.75,3.75
579142,2193,2,3.75,7.5
579142,3881,5,2.1,10.5
579142,2923,4,1.95,7.8
579142,2699,14,0.85,11.9
579142,1216,24,0.39,9.36
579142,1217,36,0.39,14.040000000000001
579142,1238,2,2.95,5.9
579142,1236,1,2.95,2.95
579142,1232,2,4.25,8.5
579142,1310,3,0.83,2.4899999999999998
579142,249,6,0.85,5.1
579142,3602,6,1.25,7.5
579142,3730,3,1.25,3.75
579142,3762,6,0.85,5.1
579142,3410,3,0.85,2.55
579142,3395,3,0.85,2.55
579142,3444,6,1.25,7.5
579142,1130,6,1.25,7.5
579142,438,6,1.25,7.5
579142,714,4,4.15,16.6
579142,719,4,4.15,16.6
579142,2669,6,1.65,9.899999999999999
579142,2672,6,1.65,9.899999999999999
579142,1126,4,1.25,5.0
579142,2245,1,5.95,5.95
579142,1746,24,1.25,30.0
579142,2762,7,2.08,14.56
579142,2815,2,8.25,16.5
579142,2924,1,0.95,0.95
579143,68,12,1.25,15.0
579143,3915,24,0.29,6.959999999999999
579143,3922,24,0.29,6.959999999999999
579143,762,12,0.79,9.48
579143,1529,24,1.25,30.0
579143,3699,6,2.89,17.34
579143,3732,4,8.25,33.0
579143,3731,4,8.25,33.0
579143,2914,3,4.95,14.850000000000001
579143,746,3,4.95,14.850000000000001
579143,706,4,4.25,17.0
579143,1729,4,4.25,17.0
579143,1727,4,4.95,19.8
579143,185,12,1.25,15.0
579143,186,12,1.25,15.0
579144,3938,12,0.83,9.959999999999999
579144,809,12,1.45,17.4
579144,807,12,1.45,17.4
579144,311,12,2.08,24.96
579144,1824,10,2.08,20.8
579144,2479,36,0.19,6.84
579144,2762,24,1.79,42.96
579144,2772,6,2.95,17.700000000000003
579144,2773,6,2.95,17.700000000000003
579144,2340,24,0.39,9.36
579144,2363,24,0.55,13.200000000000001
579144,98,24,0.55,13.200000000000001
579144,2357,24,0.42,10.08
579144,2954,12,1.25,15.0
579144,374,4,3.75,15.0
579144,3787,4,5.95,23.8
579144,3913,24,2.55,61.199999999999996
579144,3917,36,2.55,91.8
579144,1603,12,2.1,25.200000000000003
579144,2498,12,1.45,17.4
579144,3170,12,1.25,15.0
579145,3358,1,0.21,0.21
579145,2459,1,0.21,0.21
579145,2699,4,0.85,3.4
579145,2923,1,1.95,1.95
579145,64,2,1.25,2.5
579145,3193,2,2.89,5.78
579145,3418,1,1.95,1.95
579145,3417,1,1.95,1.95
579145,555,1,1.65,1.65
579145,3161,1,4.15,4.15
579145,3035,1,1.65,1.65
579145,1198,9,0.79,7.11
579145,127,4,0.65,2.6
579145,3540,6,1.25,7.5
579145,1307,2,0.85,1.7
579145,1869,1,0.21,0.21
579145,2459,1,0.21,0.21
579145,3518,12,0.42,5.04
579145,3728,3,0.83,2.4899999999999998
579145,2003,12,0.39,4.68
579145,3352,1,0.39,0.39
579145,1145,1,1.25,1.25
579145,2898,1,0.85,0.85
579145,3035,1,1.65,1.65
579145,2344,2,0.85,1.7
579145,3117,1,0.85,0.85
579145,3062,1,3.25,3.25
579145,2923,1,1.95,1.95
579145,3417,1,1.95,1.95
579145,3418,1,1.95,1.95
579145,2699,4,0.85,3.4
579145,3161,1,4.15,4.15
579145,555,1,1.65,1.65
579145,781,2,1.25,2.5
579145,3303,1,0.29,0.29
579145,971,1,1.65,1.65
579145,1838,1,2.08,2.08
579145,1840,1,2.08,2.08
579145,1539,36,2.1,75.60000000000001
579145,1862,36,1.06,38.160000000000004
579145,2487,48,1.48,71.03999999999999
579145,3254,32,2.55,81.6
579145,1666,15,1.65,24.75
579145,3407,15,1.65,24.75
579145,3035,10,1.65,16.5
579145,2645,10,1.65,16.5
579145,1420,24,1.65,39.599999999999994
579145,1419,24,1.65,39.599999999999994
579145,3816,50,1.25,62.5
579145,378,30,2.55,76.5
579145,1198,18,0.79,14.22
579145,171,22,2.1,46.2
579146,2004,1,5.95,5.95
579146,3040,1,4.95,4.95
579146,3866,1,4.25,4.25
579146,2004,1,5.95,5.95
579146,3040,1,4.95,4.95
579146,1728,3,4.95,14.850000000000001
579146,2004,1,5.95,5.95
579146,2914,1,4.95,4.95
579146,746,1,4.95,4.95
579146,3040,1,4.95,4.95
579146,1812,5,1.65,8.25
579146,3040,1,4.95,4.95
579146,3518,48,0.42,20.16
579146,513,1,25.0,25.0
579146,2922,1,0.85,0.85
579146,776,3,0.85,2.55
579146,1727,2,4.95,9.9
579146,1728,1,4.95,4.95
579146,1836,4,2.08,8.32
579146,2922,2,0.85,1.7
579146,19,4,7.95,31.8
579146,781,6,1.25,7.5
579146,2413,5,2.95,14.75
579146,2408,5,2.95,14.75
579146,3699,1,2.89,2.89
579146,1665,3,2.95,8.850000000000001
579146,1840,3,2.08,6.24
579146,1837,3,2.08,6.24
579146,2871,3,4.25,12.75
579146,2914,2,4.95,9.9
579146,3040,14,4.95,69.3
579146,185,6,1.25,7.5
579146,780,32,0.83,26.56
579146,2004,1,5.95,5.95
579146,3866,3,4.25,12.75
579146,2004,3,5.95,17.85
579146,1064,1,8.25,8.25
579146,1048,1,8.25,8.25
579146,3193,5,2.89,14.450000000000001
579146,3117,10,0.85,8.5
579147,3881,2,2.1,4.2
579147,3407,2,1.65,3.3
579147,1676,6,1.25,7.5
579147,3480,6,1.25,7.5
579147,1491,10,0.39,3.9000000000000004
579147,1495,10,0.39,3.9000000000000004
579147,763,9,0.39,3.5100000000000002
579147,3922,15,0.29,4.35
579147,3915,15,0.29,4.35
579147,2857,5,1.25,6.25
579147,3862,5,1.25,6.25
579147,3136,1,1.25,1.25
579147,3479,10,0.85,8.5
579147,1675,10,0.85,8.5
579147,3517,10,0.85,8.5
579147,783,5,0.83,4.1499999999999995
579147,2887,3,0.83,2.4899999999999998
579147,700,3,0.83,2.4899999999999998
579147,3127,4,1.25,5.0
579147,3105,2,1.45,2.9
579147,3106,2,1.45,2.9
579147,3134,3,1.25,3.75
579147,3137,2,1.25,2.5
579147,3136,4,1.25,5.0
579147,2914,1,4.95,4.95
579147,1579,1,4.25,4.25
579147,3851,1,2.95,2.95
579147,3721,2,1.95,3.9
579147,94,4,1.95,7.8
579147,773,2,0.39,0.78
579147,3576,1,4.15,4.15
579147,2305,1,1.95,1.95
579147,3468,1,1.95,1.95
579147,1663,1,1.95,1.95
579147,2678,2,2.1,4.2
579147,857,2,2.08,4.16
579147,2090,2,2.89,5.78
579147,330,1,2.89,2.89
579147,3913,1,2.95,2.95
579147,3917,1,2.95,2.95
579147,1716,2,1.65,3.3
579147,3031,2,1.65,3.3
579147,1749,2,1.25,2.5
579147,1780,2,3.75,7.5
579148,1246,6,3.75,22.5
579148,1247,3,3.75,11.25
579148,1248,3,3.75,11.25
579148,1236,3,2.95,8.850000000000001
579148,2441,24,0.85,20.4
579148,1238,3,2.95,8.850000000000001
579148,1232,6,4.25,25.5
579148,3276,1,16.95,16.95
579149,1838,10,2.08,20.8
579149,2914,6,4.95,29.700000000000003
579149,1060,2,8.25,16.5
579149,1817,10,2.08,20.8
579149,778,12,1.25,15.0
579149,127,24,0.65,15.600000000000001
579149,2408,12,2.95,35.400000000000006
579149,331,6,2.89,17.34
579149,3193,6,2.89,17.34
579149,2498,12,1.45,17.4
579149,3762,12,0.85,10.2
579149,3195,4,3.75,15.0
579149,1794,12,1.45,17.4
579149,2128,4,3.75,15.0
579149,3791,6,2.89,17.34
579149,1836,10,2.08,20.8
579149,1666,12,1.65,19.799999999999997
579149,13,12,0.85,10.2
579149,555,12,1.65,19.799999999999997
579149,1307,12,0.85,10.2
579150,2408,40,2.55,102.0
579150,3083,48,3.29,157.92000000000002
579150,701,144,0.72,103.67999999999999
579150,3128,24,1.45,34.8
579150,1461,12,3.45,41.400000000000006
579150,2678,24,2.1,50.400000000000006
579150,3158,12,4.15,49.800000000000004
579150,438,24,1.25,30.0
579150,2772,6,2.95,17.700000000000003
579150,2773,6,2.95,17.700000000000003
579151,311,24,2.08,49.92
579151,807,72,1.25,90.0
579152,2363,24,0.55,13.200000000000001
579152,3211,12,1.45,17.4
579152,3226,12,0.85,10.2
579152,3271,12,0.65,7.800000000000001
579152,2346,12,0.85,10.2
579152,2355,12,0.65,7.800000000000001
579152,3343,12,2.55,30.599999999999998
579152,3212,12,1.45,17.4
579152,2364,24,0.55,13.200000000000001
579152,3355,12,0.65,7.800000000000001
579152,3213,20,0.85,17.0
579152,104,24,0.55,13.200000000000001
579152,3170,12,1.25,15.0
579152,2497,4,4.95,19.8
579152,3065,4,4.95,19.8
579152,3218,4,4.95,19.8
579152,2844,3,9.95,29.849999999999998
579152,3122,3,4.95,14.850000000000001
579152,3263,24,0.19,4.5600000000000005
579152,2356,12,0.85,10.2
579152,3272,12,0.85,10.2
579152,587,2,8.5,17.0
579152,3193,6,2.89,17.34
579152,94,12,1.95,23.4
579152,3036,12,1.25,15.0
579152,2960,12,1.25,15.0
579152,56,16,1.25,20.0
579152,55,16,1.25,20.0
579152,8,24,0.65,15.600000000000001
579152,3074,16,1.25,20.0
579152,2711,3,18.0,54.0
579153,2670,12,1.65,19.799999999999997
579153,2667,12,1.65,19.799999999999997
579153,2672,12,1.65,19.799999999999997
579153,2607,6,2.95,17.700000000000003
579153,486,6,2.55,15.299999999999999
579153,325,3,5.95,17.85
579153,2129,36,0.65,23.400000000000002
579153,2057,6,2.95,17.700000000000003
579153,2068,6,2.95,17.700000000000003
579153,976,3,5.95,17.85
579153,1442,12,1.25,15.0
579153,3116,12,2.1,25.200000000000003
579153,2711,1,18.0,18.0
579154,3200,1,2.95,2.95
579154,3961,25,0.42,10.5
579154,215,12,0.65,7.800000000000001
579154,2876,1,12.75,12.75
579154,138,2,3.75,7.5
579154,134,1,3.75,3.75
579154,139,2,3.75,7.5
579154,135,3,3.75,11.25
579154,2762,12,2.08,24.96
579154,2864,2,1.95,3.9
579154,1431,2,2.89,5.78
579154,98,1,0.55,0.55
579154,2325,3,0.85,2.55
579154,4012,12,1.69,20.28
579154,1310,2,0.83,1.66
579154,1311,2,0.83,1.66
579154,1309,2,0.83,1.66
579154,2339,3,0.42,1.26
579154,98,4,0.55,2.2
579154,3201,2,2.95,5.9
579154,3085,3,8.5,25.5
579154,1182,1,4.25,4.25
579154,2004,1,5.95,5.95
579154,3040,1,4.95,4.95
579154,1214,2,3.75,7.5
579154,765,1,8.5,8.5
579154,3603,3,1.65,4.949999999999999
579154,1602,2,2.1,4.2
579154,1608,2,2.1,4.2
579154,1607,2,2.1,4.2
579154,1603,2,2.1,4.2
579154,1604,2,2.1,4.2
579155,65,1,2.55,2.55
579155,396,1,4.95,4.95
579155,2541,4,1.25,5.0
579155,1118,1,1.25,1.25
579155,3669,1,1.25,1.25
579155,2756,1,1.25,1.25
579155,1268,2,2.1,4.2
579155,1924,2,2.95,5.9
579155,3857,5,0.85,4.25
579155,1118,1,1.25,1.25
579155,1781,6,1.65,9.899999999999999
579155,3396,1,3.75,3.75
579155,3408,1,3.75,3.75
579155,928,2,2.55,5.1
579155,3296,2,4.95,9.9
579155,3857,2,0.85,1.7
579155,2664,6,0.42,2.52
579155,929,3,2.55,7.6499999999999995
579155,3857,1,0.85,0.85
579155,2473,2,1.25,2.5
579155,2758,1,2.1,2.1
579155,2709,4,1.25,5.0
579155,1419,1,1.65,1.65
579155,1420,1,1.65,1.65
579155,71,1,2.55,2.55
579155,2473,4,1.25,5.0
579155,34,4,2.95,11.8
579155,3881,2,2.1,4.2
579156,3632,4,3.29,13.16
579156,885,4,4.15,16.6
579156,1179,4,4.65,18.6
579156,265,12,4.95,59.400000000000006
579156,3091,8,0.83,6.64
579156,1607,12,2.1,25.200000000000003
579156,3542,12,3.75,45.0
579156,2218,3,4.95,14.850000000000001
579156,2365,6,2.89,17.34
579156,2796,4,8.5,34.0
579156,266,3,4.95,14.850000000000001
579156,3097,12,1.95,23.4
579156,19,2,7.95,15.9
579157,3721,10,1.95,19.5
579157,39,10,0.79,7.9
579157,1565,10,1.25,12.5
579157,3460,6,1.0,6.0
579157,2812,6,1.0,6.0
579157,1746,24,1.25,30.0
579157,265,3,4.95,14.850000000000001
579157,2309,3,4.95,14.850000000000001
579157,3344,10,1.65,16.5
579157,2978,12,1.25,15.0
579157,3510,10,1.65,16.5
579157,320,6,2.55,15.299999999999999
579157,1437,12,0.65,7.800000000000001
579157,2375,6,0.42,2.52
579157,768,72,0.39,28.080000000000002
579158,2675,12,1.25,15.0
579158,1727,8,4.95,39.6
579158,2759,6,2.55,15.299999999999999
579158,1995,6,2.55,15.299999999999999
579158,3728,12,0.83,9.959999999999999
579158,185,12,1.25,15.0
579158,19,12,6.95,83.4
579158,3214,12,1.25,15.0
579158,1607,12,2.1,25.200000000000003
579158,1604,12,2.1,25.200000000000003
579158,1608,12,2.1,25.200000000000003
579158,2348,12,1.25,15.0
579158,91,12,0.83,9.959999999999999
579159,2954,12,1.25,15.0
579159,2953,12,1.25,15.0
579159,2955,24,1.25,30.0
579159,2952,12,1.25,15.0
579159,1209,12,0.42,5.04
579159,3719,3,5.95,17.85
579159,2921,6,4.95,29.700000000000003
579159,2669,12,1.65,19.799999999999997
579159,1017,12,0.42,5.04
579160,2135,20,0.42,8.4
579160,3604,12,1.25,15.0
579160,2674,12,1.25,15.0
579160,3074,16,1.25,20.0
579161,1829,1,2.08,2.08
579161,1824,1,2.08,2.08
579161,1838,1,2.08,2.08
579161,1817,1,2.08,2.08
579161,2581,1,5.45,5.45
579161,2918,3,1.65,4.949999999999999
579161,320,2,2.55,5.1
579161,2012,1,1.65,1.65
579161,2015,1,1.65,1.65
579161,2016,1,1.65,1.65
579161,689,1,0.85,0.85
579161,3383,2,0.42,0.84
579161,1333,2,1.95,3.9
579161,3914,1,2.95,2.95
579161,2924,5,0.95,4.75
579161,2581,1,5.45,5.45
579161,2867,1,1.65,1.65
579161,2928,5,1.65,8.25
579161,2345,2,0.85,1.7
579161,3117,2,0.85,1.7
579161,2831,1,0.85,0.85
579161,3928,1,0.85,0.85
579161,2016,2,1.65,3.3
579161,689,1,0.85,0.85
579161,3495,2,0.85,1.7
579161,1834,2,2.08,4.16
579161,3475,25,0.19,4.75
579161,1640,5,0.19,0.95
579161,1656,5,0.19,0.95
579161,2427,12,0.14,1.6800000000000002
579161,1972,80,0.06,4.8
579161,1604,5,2.1,10.5
579161,1605,10,2.1,21.0
579161,1609,5,2.1,10.5
579161,1603,5,2.1,10.5
579161,1602,5,2.1,10.5
579161,1608,10,2.1,21.0
579161,3611,1,0.42,0.42
579161,3151,1,1.25,1.25
579161,3848,2,1.95,3.9
579161,1185,8,0.42,3.36
579161,3151,1,1.25,1.25
579161,2699,5,0.85,4.25
579161,3721,5,1.95,9.75
579161,416,1,0.79,0.79
579161,3206,1,0.55,0.55
579161,2363,2,0.55,1.1
579161,2478,36,0.19,6.84
579161,2837,3,1.25,3.75
579161,3211,2,1.45,2.9
579161,550,36,0.42,15.12
579161,2801,4,0.39,1.56
579161,3612,5,0.42,2.1
579161,3620,5,0.42,2.1
579161,3611,4,0.42,1.68
579161,3617,5,0.42,2.1
579161,3210,1,1.45,1.45
579161,2697,100,0.04,4.0
579161,3206,1,0.55,0.55
579161,3079,1,2.95,2.95
579161,772,10,0.29,2.9
579161,1812,3,1.65,4.949999999999999
579161,763,3,0.39,1.17
579161,3915,5,0.29,1.45
579161,2664,10,0.42,4.2
579161,3128,2,1.45,2.9
579161,3121,2,1.45,2.9
579161,3117,3,0.85,2.55
579161,3079,4,2.95,11.8
579161,2804,2,1.95,3.9
579161,3235,2,3.75,7.5
579161,3526,16,1.25,20.0
579161,3315,6,1.06,6.36
579161,1802,24,0.19,4.5600000000000005
579161,2003,20,0.39,7.800000000000001
579161,1325,12,0.38,4.5600000000000005
579161,3383,40,0.42,16.8
579161,2478,36,0.19,6.84
579161,320,3,2.55,7.6499999999999995
579161,1531,3,1.95,5.85
579161,3708,1,4.95,4.95
579161,3881,11,2.1,23.1
579161,2012,4,1.65,6.6
579162,131,10,4.25,42.5
579162,1030,2,4.15,8.3
579162,1738,2,4.15,8.3
579162,712,10,1.95,19.5
579162,2911,5,1.95,9.75
579162,708,6,2.1,12.600000000000001
579162,711,6,1.95,11.7
579162,2015,2,1.65,3.3
579162,2023,2,1.65,3.3
579162,2018,3,1.65,4.949999999999999
579162,3446,10,1.95,19.5
579162,2028,4,1.95,7.8
579162,800,4,1.95,7.8
579162,3170,12,1.25,15.0
579162,3430,4,1.25,5.0
579162,3444,4,1.25,5.0
579162,3161,6,4.15,24.900000000000002
579162,1817,4,2.08,8.32
579162,1828,4,2.08,8.32
579162,1841,4,2.08,8.32
579162,3189,2,2.08,4.16
579162,3083,1,3.75,3.75
579162,64,2,1.25,2.5
579162,3179,1,0.85,0.85
579162,1602,5,2.1,10.5
579162,1609,4,2.1,8.4
579162,1603,6,2.1,12.600000000000001
579162,1607,5,2.1,10.5
579162,1604,1,2.1,2.1
579162,1608,5,2.1,10.5
579163,1608,96,1.85,177.60000000000002
579163,1604,96,1.79,171.84
579163,1609,96,1.79,171.84
579163,3130,144,1.45,208.79999999999998
579164,1608,96,1.85,177.60000000000002
579164,1604,36,1.79,64.44
579165,2193,4,3.75,15.0
579165,3603,12,1.65,19.799999999999997
579165,3195,4,3.75,15.0
579165,3919,2,9.95,19.9
579165,388,3,5.95,17.85
579165,500,24,0.42,10.08
579165,2868,24,0.42,10.08
579165,3040,6,4.95,29.700000000000003
579165,171,6,2.1,12.600000000000001
579165,1924,6,2.95,17.700000000000003
579165,3339,12,1.45,17.4
579165,3581,6,2.95,17.700000000000003
579165,2238,1,15.0,15.0
579166,2762,6,2.08,12.48
579166,3804,6,5.95,35.7
579166,188,4,3.75,15.0
579166,3177,12,2.08,24.96
579166,3176,12,2.08,24.96
579166,2408,6,2.95,17.700000000000003
579166,3122,3,4.95,14.850000000000001
579166,3133,4,4.95,19.8
579166,692,4,3.75,15.0
579166,3196,4,3.95,15.8
579166,3204,8,1.25,10.0
579166,3091,8,0.83,6.64
579166,3094,8,0.83,6.64
579166,136,4,3.75,15.0
579166,134,4,3.75,15.0
579166,135,4,3.75,15.0
579167,934,1,4.95,4.95
579167,936,2,0.79,1.58
579167,2142,1,8.5,8.5
579167,937,1,6.95,6.95
579167,3186,1,3.95,3.95
579167,1168,2,4.95,9.9
579167,623,48,0.42,20.16
579167,632,48,0.42,20.16
579167,2413,4,2.95,11.8
579167,2863,1,3.75,3.75
579167,527,3,2.49,7.470000000000001
579167,1765,1,8.5,8.5
579167,966,2,1.25,2.5
579167,1710,3,2.08,6.24
579167,1940,2,2.08,4.16
579167,667,2,1.49,2.98
579167,661,8,1.45,11.6
579167,661,8,1.45,11.6
579167,2060,2,2.1,4.2
579167,857,2,2.08,4.16
579167,2282,1,4.95,4.95
579167,2218,2,4.95,9.9
579167,857,2,2.08,4.16
579167,1741,2,2.1,4.2
579167,748,2,2.1,4.2
579167,1377,2,1.25,2.5
579167,2678,2,2.1,4.2
579167,2090,2,2.89,5.78
579167,2092,2,2.95,5.9
579167,4005,2,1.69,3.38
579167,1721,2,2.1,4.2
579167,2214,2,2.1,4.2
579167,281,4,0.55,2.2
579167,1865,2,0.55,1.1
579167,3588,2,0.55,1.1
579167,1878,2,2.55,5.1
579167,1598,2,2.1,4.2
579167,2085,9,0.85,7.6499999999999995
579167,1622,6,0.85,5.1
579167,1712,8,0.85,6.8
579167,1728,3,4.95,14.850000000000001
579167,2004,3,5.95,17.85
579167,1727,3,4.95,14.850000000000001
579167,1873,3,4.25,12.75
579167,3040,1,4.95,4.95
579167,746,2,4.95,9.9
579167,2871,3,4.25,12.75
579167,1729,3,4.25,12.75
579167,3040,2,4.95,9.9
579167,683,2,2.95,5.9
579167,658,1,1.49,1.49
579167,1764,24,0.85,20.4
579167,1618,4,4.15,16.6
579167,2130,12,0.29,3.4799999999999995
579167,658,1,1.49,1.49
579167,1461,3,3.95,11.850000000000001
579167,1459,1,3.95,3.95
579167,1103,3,0.39,1.17
579167,563,1,0.39,0.39
579167,1178,1,4.95,4.95
579167,1173,1,4.25,4.25
579167,667,1,1.49,1.49
579167,131,3,4.25,12.75
579167,2381,1,0.85,0.85
579167,1806,2,0.59,1.18
579167,963,2,0.39,0.78
579167,964,2,0.39,0.78
579167,1177,1,3.75,3.75
579167,1198,9,0.79,7.11
579167,1659,3,1.65,4.949999999999999
579167,553,1,4.95,4.95
579167,1173,1,4.25,4.25
579167,563,2,0.39,0.78
579167,562,3,0.39,1.17
579167,1255,4,1.25,5.0
579167,2379,3,0.85,2.55
579167,2381,2,0.85,1.7
579167,3364,2,0.83,1.66
579167,4,1,12.75,12.75
579167,1167,1,12.75,12.75
579167,1219,2,0.85,1.7
579167,1131,3,0.39,1.17
579167,1218,3,0.85,2.55
579167,1221,2,0.85,1.7
579167,1170,1,6.95,6.95
579167,1344,2,1.65,3.3
579167,1376,2,1.25,2.5
579167,2219,3,2.95,8.850000000000001
579167,3549,1,9.95,9.95
579167,2220,2,1.65,3.3
579167,2408,1,2.95,2.95
579167,3549,2,9.95,19.9
579167,2307,3,1.45,4.35
579167,124,2,4.95,9.9
579167,658,1,1.49,1.49
579167,1431,3,2.89,8.67
579167,1077,20,1.25,25.0
579167,89,2,7.95,15.9
579167,3186,1,3.95,3.95
579167,1146,4,2.08,8.32
579167,2811,1,8.5,8.5
579167,1441,3,1.65,4.949999999999999
579167,1749,3,1.25,3.75
579167,3497,1,4.95,4.95
579167,660,1,9.95,9.95
579167,1133,2,2.08,4.16
579167,937,1,6.95,6.95
579167,934,1,4.95,4.95
579167,3603,4,1.65,6.6
579167,438,3,1.25,3.75
579167,2074,2,1.25,2.5
579167,1902,2,1.65,3.3
